iteration,state,rewards,count
287,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
288,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
289,[0 2 0 0 0 0 1 0],"{0: '7.25', 1: '6.25'}",1
290,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
291,[0 1 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
292,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
293,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
294,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
295,[0 2 0 0 1 0 0 0],"{0: '7.25', 1: '6.25'}",1
296,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
297,[0 0 0 1 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
298,[0 1 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
299,[0 1 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
300,[1 1 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
301,[0 1 2 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
302,[0 1 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
303,[0 1 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
304,[0 1 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
305,[0 1 0 0 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
306,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
307,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
308,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
309,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
310,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
311,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
312,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
313,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
314,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
315,[0 0 0 1 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
316,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
317,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
318,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
319,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
320,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
321,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
322,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
323,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
324,[0 0 0 1 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
325,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
326,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
327,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
328,[0 0 0 0 1 0 2 0],"{0: '7.25', 1: '6.25'}",1
329,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
330,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
331,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
332,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
333,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
334,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
335,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
336,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
337,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
338,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
339,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
340,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
341,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
342,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
343,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
344,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
345,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
346,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
347,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
348,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
349,[0 0 0 0 1 0 0 1],"{0: '8.5', 1: '7.5'}",1
350,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
351,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
352,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
353,[0 0 0 0 1 0 1 0],"{0: '8.5', 1: '7.5'}",1
354,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
355,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
356,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
357,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
358,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
359,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
