iteration,state,rewards,count
3528,[0 0 1 0 0 1 1 0 0 0 1 0],"{0: '6.69284467713787', 1: '6.666666666666666'}",17
3546,[1 0 1 1 0 1 0 1 0 0 0 0],"{0: '5.854275741710297', 1: '5.833333333333334'}",18
3577,[1 0 0 0 0 1 0 1 1 0 0 0],"{0: '6.703315881326352', 1: '6.666666666666666'}",31
3604,[1 0 1 1 0 1 0 1 0 0 0 0],"{0: '5.854275741710297', 1: '5.833333333333334'}",27
3611,[0 1 1 1 0 1 0 1 0 0 0 0],"{0: '5.838568935427575', 1: '5.833333333333334'}",7
3617,[1 0 0 0 1 1 0 1 0 0 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",6
3640,[1 0 0 1 1 1 1 1 0 0 0 0],"{0: '5.005235602094241', 1: '5.0'}",23
3652,[0 0 0 0 0 1 1 0 0 1 0 1],"{0: '6.677137870855148', 1: '6.666666666666666'}",12
3687,[0 0 0 0 0 1 1 0 1 1 0 1],"{0: '5.833333333333334', 1: '5.833333333333334'}",35
3728,[0 0 0 1 1 1 0 0 1 1 1 0],"{0: '5.005235602094241', 1: '5.0'}",41
3780,[1 0 0 1 1 1 1 1 1 1 1 1],"{0: '1.6666666666666665', 1: '1.6666666666666665'}",52
3809,[0 0 1 0 1 1 0 0 0 0 1 0],"{0: '6.703315881326352', 1: '6.666666666666666'}",29
3859,[1 1 0 1 1 1 0 1 1 1 1 0],"{0: '2.505235602094241', 1: '2.5'}",50
3904,[1 0 1 0 0 1 0 1 1 0 0 1],"{0: '5.0', 1: '5.0'}",45
3921,[0 1 1 1 0 1 0 1 0 0 0 0],"{0: '5.843804537521816', 1: '5.833333333333334'}",17
3951,[0 0 1 0 0 1 1 0 0 1 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",30
3997,[0 0 1 0 0 1 1 0 0 0 0 1],"{0: '6.677137870855148', 1: '6.666666666666666'}",46
4106,[0 0 1 1 1 1 1 1 1 1 1 0],"{0: '2.5', 1: '2.5'}",109
4143,[1 0 1 0 1 1 1 1 0 0 0 1],"{0: '4.166666666666667', 1: '4.166666666666667'}",37
4173,[0 0 0 0 0 1 0 1 1 1 0 0],"{0: '6.687609075043629', 1: '6.666666666666666'}",30
4221,[0 1 1 1 0 1 1 1 1 0 1 0],"{0: '3.338568935427574', 1: '3.333333333333333'}",48
4238,[1 0 0 0 1 1 0 0 1 1 0 1],"{0: '5.005235602094241', 1: '5.0'}",17
4278,[1 0 0 0 1 1 0 0 1 1 1 1],"{0: '4.166666666666667', 1: '4.166666666666667'}",40
4309,[1 0 0 1 0 1 1 1 0 1 0 0],"{0: '5.005235602094241', 1: '5.0'}",31
4328,[1 0 0 0 0 1 1 0 0 0 1 1],"{0: '5.838568935427575', 1: '5.833333333333334'}",19
4349,[1 0 0 0 0 1 1 0 1 0 1 0],"{0: '5.838568935427575', 1: '5.833333333333334'}",21
4495,[1 1 1 1 1 1 1 0 1 1 0 1],"{0: '1.6719022687609073', 1: '1.6666666666666665'}",146
4503,[1 0 0 0 1 1 0 0 1 0 0 0],"{0: '6.69284467713787', 1: '6.666666666666666'}",8
4528,[0 1 1 0 0 1 0 1 0 0 0 1],"{0: '5.843804537521816', 1: '5.833333333333334'}",25
4548,[0 1 0 1 0 1 0 0 0 0 0 1],"{0: '6.682373472949388', 1: '6.666666666666666'}",20
4559,[0 0 0 0 0 1 0 1 0 1 0 1],"{0: '6.69284467713787', 1: '6.666666666666666'}",11
4576,[0 0 1 0 1 1 1 0 0 0 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",17
4602,[0 0 1 0 1 1 1 0 0 0 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",26
4637,[0 1 0 1 0 1 0 0 0 1 0 1],"{0: '5.838568935427575', 1: '5.833333333333334'}",35
