iteration,state,rewards,count
1430,[2 0 0 0 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1431,[0 0 0 0 2 0 0 2],"{0: '6.0', 1: '5.0'}",1
1432,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1433,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1434,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1435,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1436,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1437,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1438,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1439,[2 0 0 2 0 0 0 0],"{0: '6.0', 1: '5.0'}",1
1440,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1441,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1442,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1443,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1444,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1445,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1446,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1447,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1448,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1449,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1450,[0 0 0 0 2 1 0 0],"{0: '7.25', 1: '6.25'}",1
1451,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1452,[0 0 0 0 2 1 0 0],"{0: '7.25', 1: '6.25'}",1
1453,[0 1 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1454,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1455,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1456,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1457,[0 0 0 2 2 0 0 0],"{0: '6.0', 1: '5.0'}",1
1458,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1459,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1460,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1461,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1462,[0 0 1 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1463,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1464,[0 1 0 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1465,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1466,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
