iteration,state,rewards,count
1166,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1167,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1168,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1174,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1185,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
1196,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
1198,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1205,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1208,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1224,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",16
1231,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1234,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1240,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1245,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1249,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1251,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1256,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1260,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1261,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1273,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
1274,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1275,[0 0 0 0 0 0 0 1 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1277,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1280,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1281,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1288,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1293,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1297,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1303,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1318,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
1321,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1325,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1329,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1335,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1354,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",19
1356,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1361,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1366,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1377,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
1385,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1391,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1396,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1397,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1398,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1399,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1407,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1415,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1417,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1418,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1420,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1421,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1448,[0 0 1 0 0 0 1 0 1 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",27
1455,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1456,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1457,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1461,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1462,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1472,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
1473,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1477,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1481,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1488,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1496,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1510,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
1519,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
1522,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1523,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1546,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",23
1553,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1562,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
1564,[0 1 0 0 0 1 1 0 0 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",2
1569,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1570,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1577,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1579,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1580,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1586,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1588,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1589,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1591,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1594,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1595,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1597,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1600,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1609,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
1621,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
1630,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
1631,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1635,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1641,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
1644,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1645,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1656,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
1664,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1679,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
1680,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1682,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1692,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
1699,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1702,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1704,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1705,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1707,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1721,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
1725,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1727,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1737,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
1747,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
1752,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
1759,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1763,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1767,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1775,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1795,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",20
1826,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",31
1852,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",26
1855,[0 1 1 0 0 0 1 0 0 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",3
1859,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1861,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1869,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
1880,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
1883,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1885,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1888,[0 1 0 0 0 0 1 0 0 0 1 0],"{0: '1.5104712041884816', 1: '1.5'}",3
1895,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
1897,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1917,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",20
1935,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",18
1937,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1938,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1941,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1943,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1946,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1947,[0 0 0 0 0 0 0 0 0 0 1 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1951,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
1952,[1 0 0 0 0 1 0 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1954,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1956,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
1957,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1960,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
1969,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
1970,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
1996,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",26
2008,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2014,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2017,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2025,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2032,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2033,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2034,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2036,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2038,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2039,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2045,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2049,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2059,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
2063,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2065,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2066,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2073,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2082,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2084,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2085,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2087,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2099,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2100,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2101,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2115,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
2118,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2122,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2131,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2141,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
2155,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
2164,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2166,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2172,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2198,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",26
2202,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2211,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2231,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",20
2232,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2233,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2268,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",35
2281,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
2285,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2286,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2290,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2294,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2307,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
2310,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2313,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2319,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2325,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2330,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2341,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
2345,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2350,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2351,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2352,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2365,[0 0 0 1 0 0 1 1 0 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",13
2366,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2370,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2374,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2377,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2384,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2393,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2406,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
2416,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
2423,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2430,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2435,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2436,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2450,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
2457,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2461,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2465,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2476,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
2478,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2479,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2481,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2482,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2489,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2490,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2497,[0 1 0 0 0 0 1 0 0 1 0 0],"{0: '1.5104712041884816', 1: '1.5'}",7
2501,[0 0 0 0 0 0 1 0 1 0 1 0],"{0: '1.5104712041884816', 1: '1.5'}",4
2519,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",18
2520,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2527,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2530,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2531,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2534,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2536,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2540,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2543,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2556,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
2559,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2570,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
2575,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
